sku_id,week_start,pred
22556,2011-12-19,113.64164500199327
22585,2011-12-19,83.98331471985951
22605,2011-12-19,23.906563281048264
22607,2011-12-19,24.240626993440678
22622,2011-12-19,20.92274934563117
22624,2011-12-19,21.74469394637159
22625,2011-12-19,21.972147872846037
22629,2011-12-19,188.1972911298258
22630,2011-12-19,159.44189176908458
22632,2011-12-19,141.48106281088818
22659,2011-12-19,96.06020443065056
22666,2011-12-19,80.4130090391763
22693,2011-12-19,147.26133208840494
22697,2011-12-19,93.04099412705597
22698,2011-12-19,75.5277325078822
22699,2011-12-19,93.80710605084334
22720,2011-12-19,98.30351675535725
22722,2011-12-19,105.32608586295758
22726,2011-12-19,91.72623472960548
22727,2011-12-19,175.76651813824142
22728,2011-12-19,119.73810012878661
22734,2011-12-19,147.90175871830323
22752,2011-12-19,72.63264015371732
22835,2011-12-19,116.84002099049792
22865,2011-12-19,211.1926862071454
22866,2011-12-19,188.82052229505618
22867,2011-12-19,197.26688450448805
22910,2011-12-19,329.06778535987246
22941,2011-12-19,48.897773140269514
22960,2011-12-19,87.68863152540281
22961,2011-12-19,270.1703770044506
22969,2011-12-19,162.44093863417123
23084,2011-12-19,2472.854058123818
23173,2011-12-19,185.29587573427466
23199,2011-12-19,0.0
23201,2011-12-19,201.85521463647547
23202,2011-12-19,228.66070818779463
23203,2011-12-19,494.61669688873326
23206,2011-12-19,213.94349270181962
23209,2011-12-19,319.74354729540903
23243,2011-12-19,180.02645927454026
23245,2011-12-19,130.84309893149256
23284,2011-12-19,94.6951724498716
23298,2011-12-19,108.80328768937093
23344,2011-12-19,271.1777254222218
23355,2011-12-19,101.98373961827187
37449,2011-12-19,7.707130062192553
47566,2011-12-19,72.01728032941368
47566B,2011-12-19,45.80184893123721
47590A,2011-12-19,6.574987193687561
47590B,2011-12-19,18.16969024306469
48111,2011-12-19,18.564717774151404
48116,2011-12-19,6.923910575047089
48138,2011-12-19,41.65098267428992
48173C,2011-12-19,13.02476299059176
48184,2011-12-19,28.43888899069762
48185,2011-12-19,27.863749831078994
48187,2011-12-19,36.34291538334528
48188,2011-12-19,4.1439440177429105
48194,2011-12-19,29.454227188897345
71459,2011-12-19,121.58662931597934
71477,2011-12-19,110.01414657958392
72741,2011-12-19,99.95379236012243
79321,2011-12-19,206.64103470589987
82482,2011-12-19,98.71287855650992
82483,2011-12-19,39.17362870706578
82484,2011-12-19,64.2982504566101
82486,2011-12-19,33.66007146598285
82494L,2011-12-19,109.55285545736396
82583,2011-12-19,67.71230140958197
82600,2011-12-19,86.83399786270253
84029E,2011-12-19,150.14886272365402
84029G,2011-12-19,131.24314901167423
84077,2011-12-19,962.8027468857815
84078A,2011-12-19,15.357968028630026
84347,2011-12-19,477.50226987436577
84406B,2011-12-19,32.75274627559981
84755,2011-12-19,64.31033740599794
84836,2011-12-19,74.4234179966081
84879,2011-12-19,463.9632762097155
84946,2011-12-19,227.68446113599066
84970S,2011-12-19,191.0205024603442
84978,2011-12-19,133.31561329022102
84991,2011-12-19,306.4442489064533
84997A,2011-12-19,46.96045357275432
84997B,2011-12-19,74.32815275248367
84997C,2011-12-19,70.98823119119622
84997D,2011-12-19,121.31727594375079
85014A,2011-12-19,26.480791123830212
85014B,2011-12-19,18.464133673088412
85048,2011-12-19,19.94477812746279
85066,2011-12-19,15.267222640767157
85099B,2011-12-19,590.703778014039
85099C,2011-12-19,133.30526819342705
85099F,2011-12-19,115.59869511007167
85123A,2011-12-19,157.90131970967667
85150,2011-12-19,29.17473555402508
85152,2011-12-19,119.36299137563552
15036,2011-12-26,63.77215641651031
15056BL,2011-12-26,6.032954404790229
15056N,2011-12-26,32.59820669599171
20679,2011-12-26,12.414627677803297
20685,2011-12-26,38.48951751700511
20711,2011-12-26,52.27195470238054
20712,2011-12-26,56.60846866433859
20713,2011-12-26,137.52379407573778
20719,2011-12-26,165.01071253139938
20723,2011-12-26,80.28430325532642
20724,2011-12-26,178.26137961954572
20725,2011-12-26,125.3890958189299
20726,2011-12-26,79.94755036979873
20727,2011-12-26,96.69301989204642
20728,2011-12-26,86.25903950332199
20749,2011-12-26,17.501897110294713
20750,2011-12-26,12.59338141848924
20914,2011-12-26,70.13121222953458
20971,2011-12-26,131.98757247912758
20972,2011-12-26,122.66923090554056
21080,2011-12-26,122.59896513224597
21137,2011-12-26,107.89336910053296
21166,2011-12-26,99.04418027887688
21175,2011-12-26,141.29268374655064
21181,2011-12-26,142.26247638413773
21210,2011-12-26,61.37106571898684
21212,2011-12-26,367.13326264476177
21213,2011-12-26,131.69880579079907
21216,2011-12-26,0.0
21217,2011-12-26,0.0
21218,2011-12-26,12.464433934788659
21231,2011-12-26,57.247442518864695
21232,2011-12-26,105.77986835366916
21314,2011-12-26,46.11504982945879
21479,2011-12-26,105.5025468269028
21481,2011-12-26,49.96141667164283
21485,2011-12-26,46.326354417903644
21523,2011-12-26,27.157952479661397
21524,2011-12-26,16.14535502272011
21559,2011-12-26,18.30269617621382
21621,2011-12-26,28.674663883936905
21623,2011-12-26,44.97305181990023
21731,2011-12-26,144.39958003646348
21733,2011-12-26,106.97070307000955
21754,2011-12-26,19.670722479901652
21755,2011-12-26,32.12352154476974
21790,2011-12-26,108.05696613147953
21791,2011-12-26,90.66193002109277
21843,2011-12-26,29.768755973042722
21915,2011-12-26,384.6456089745677
21928,2011-12-26,77.77156554874955
21929,2011-12-26,79.33131805619577
21930,2011-12-26,47.31945673763118
21931,2011-12-26,130.61829909168583
21936,2011-12-26,38.16630028044717
21955,2011-12-26,11.750320145807013
21977,2011-12-26,194.12127840398352
22077,2011-12-26,71.69559748364813
22083,2011-12-26,37.3499820597727
22084,2011-12-26,88.17084070773912
22086,2011-12-26,347.83398722771165
22087,2011-12-26,1.1587580762811258
22090,2011-12-26,20.983733797197658
22111,2011-12-26,81.99539712794508
22112,2011-12-26,100.27673657729746
22113,2011-12-26,62.4627138626252
22114,2011-12-26,118.8746081040679
22138,2011-12-26,58.94906291120388
22139,2011-12-26,43.51863038728893
22149,2011-12-26,132.7495972021766
22158,2011-12-26,60.153284751344295
22171,2011-12-26,28.13923318861133
22178,2011-12-26,201.1564079685388
22188,2011-12-26,14.257335036862115
22189,2011-12-26,23.76038270365501
22197,2011-12-26,2552.408221793253
22294,2011-12-26,0.0
22326,2011-12-26,0.0
22328,2011-12-26,9.856922364178798
22355,2011-12-26,209.06941457426134
22356,2011-12-26,136.88697398029655
22379,2011-12-26,17.782164536369905
22382,2011-12-26,116.86876616926057
22383,2011-12-26,62.6810749783473
22384,2011-12-26,66.85266054359032
22385,2011-12-26,106.07143067813206
22386,2011-12-26,140.2088037747147
22411,2011-12-26,129.09759383587956
22423,2011-12-26,120.15379485767981
22424,2011-12-26,14.952134999902887
22456,2011-12-26,12.23975924761603
22457,2011-12-26,101.34964005972807
22467,2011-12-26,88.01378871412831
22469,2011-12-26,226.00991567953213
22470,2011-12-26,183.45561336416986
22492,2011-12-26,283.26903485634097
22499,2011-12-26,0.5841189345199869
22501,2011-12-26,22.941236400491288
22502,2011-12-26,107.7571222932584
22507,2011-12-26,22.464167006129998
22551,2011-12-26,70.80810613592323
22554,2011-12-26,77.15687424220721
22556,2011-12-26,66.78178567478395
22585,2011-12-26,51.761905645700985
22605,2011-12-26,14.341615563039527
22607,2011-12-26,13.515335182955342
22622,2011-12-26,13.489497551058655
22624,2011-12-26,6.334791898523952
22625,2011-12-26,10.786033490589187
22629,2011-12-26,180.51303078381994
22630,2011-12-26,118.69614290246079
22632,2011-12-26,94.19969323104314
22659,2011-12-26,93.35250596506049
22666,2011-12-26,58.08718795005435
22693,2011-12-26,147.7022448255034
22697,2011-12-26,65.83141485136026
22698,2011-12-26,43.08004745747397
22699,2011-12-26,82.31039722556166
22720,2011-12-26,85.30129524143362
22722,2011-12-26,61.74777365672773
22726,2011-12-26,67.6384515772301
22727,2011-12-26,107.13188541220177
22728,2011-12-26,89.09160398451242
22734,2011-12-26,106.77541602717021
22752,2011-12-26,43.50312347704279
22835,2011-12-26,64.6358588319172
22865,2011-12-26,159.75966229057113
22866,2011-12-26,153.14531553183636
22867,2011-12-26,145.7258775827297
22910,2011-12-26,198.71493617648122
22941,2011-12-26,0.0
22960,2011-12-26,47.41261009201373
22961,2011-12-26,130.19246005233288
22969,2011-12-26,126.91109722117211
23084,2011-12-26,2522.771539811086
23173,2011-12-26,233.80854455057596
23199,2011-12-26,0.0
23201,2011-12-26,165.97549169281132
23202,2011-12-26,195.78187625041238
23203,2011-12-26,456.1273090854527
23206,2011-12-26,131.4083294429853
23209,2011-12-26,216.88810459117045
23243,2011-12-26,67.19592285136434
23245,2011-12-26,46.2247904710451
23284,2011-12-26,60.49347590099643
23298,2011-12-26,91.12715405839216
23344,2011-12-26,238.60789046473892
23355,2011-12-26,50.937441303206356
37449,2011-12-26,7.953431616617269
47566,2011-12-26,26.43617191179566
47566B,2011-12-26,37.55327318427127
47590A,2011-12-26,3.554897882297063
47590B,2011-12-26,12.935303883875132
48111,2011-12-26,8.930029954719538
48116,2011-12-26,5.178795030554699
48138,2011-12-26,35.80428588657269
48173C,2011-12-26,10.449169007668308
48184,2011-12-26,22.20575797032744
48185,2011-12-26,31.86910958685964
48187,2011-12-26,24.790004677508602
48188,2011-12-26,7.460193427568466
48194,2011-12-26,24.349787099545782
71459,2011-12-26,62.65867695434268
71477,2011-12-26,73.28287286889554
72741,2011-12-26,75.87915570357482
79321,2011-12-26,107.0213057378071
82482,2011-12-26,61.03651287638726
82483,2011-12-26,28.789088481450953
82484,2011-12-26,58.423042927647984
82486,2011-12-26,16.262736409088227
82494L,2011-12-26,64.20266832341264
82583,2011-12-26,46.112690174442236
82600,2011-12-26,108.6252573004905
84029E,2011-12-26,116.228455802494
84029G,2011-12-26,68.50917580630076
84077,2011-12-26,475.1069649230486
84078A,2011-12-26,0.0
84347,2011-12-26,203.09527262495922
84406B,2011-12-26,0.0
84755,2011-12-26,35.55666793115013
84836,2011-12-26,73.68564987978534
84879,2011-12-26,367.8420458733473
84946,2011-12-26,150.12642393218655
84970S,2011-12-26,142.6966824654796
84978,2011-12-26,85.8763876124638
84991,2011-12-26,260.4588885790176
84997A,2011-12-26,16.832558464768606
84997B,2011-12-26,46.037791506292635
84997C,2011-12-26,30.47225559716757
84997D,2011-12-26,57.70842794008447
85014A,2011-12-26,15.798673976020314
85014B,2011-12-26,15.401982903199762
85048,2011-12-26,10.205107583087422
85066,2011-12-26,5.637904659242182
85099B,2011-12-26,633.5840303411256
85099C,2011-12-26,114.10011295989698
85099F,2011-12-26,72.09862227333997
85123A,2011-12-26,201.12126722838596
85150,2011-12-26,25.38050020577311
85152,2011-12-26,100.05326436313992
15036,2012-01-02,156.0463722374212
15056BL,2012-01-02,39.881687556513995
15056N,2012-01-02,71.45310593935687
20679,2012-01-02,48.66308154816118
20685,2012-01-02,59.613131360743026
20711,2012-01-02,61.9922667396506
20712,2012-01-02,94.38229181713218
20713,2012-01-02,174.20860681485868
20719,2012-01-02,217.11666704171006
20723,2012-01-02,150.00783000549998
20724,2012-01-02,217.40441394771523
20725,2012-01-02,210.40028085178994
20726,2012-01-02,181.20746809802247
20727,2012-01-02,196.40605668319137
20728,2012-01-02,179.19081292778688
20749,2012-01-02,40.82428318839029
20750,2012-01-02,27.84783654669489
20914,2012-01-02,85.3654988521229
20971,2012-01-02,143.79501780047423
20972,2012-01-02,147.68299471537998
21080,2012-01-02,204.57599948637306
21137,2012-01-02,94.86862954052228
21166,2012-01-02,116.41467733784957
21175,2012-01-02,197.92418918639257
21181,2012-01-02,218.02504978998977
21210,2012-01-02,107.94351799981318
21212,2012-01-02,381.4512271967367
21213,2012-01-02,262.87197443720817
21216,2012-01-02,26.71753351436384
21217,2012-01-02,30.95424177888191
21218,2012-01-02,27.085334258943085
21231,2012-01-02,71.82641268003194
21232,2012-01-02,115.4107780200756
21314,2012-01-02,82.90127014811236
21479,2012-01-02,103.96244191948603
21481,2012-01-02,52.07159256857798
21485,2012-01-02,61.41954927641817
21523,2012-01-02,51.89511788342154
21524,2012-01-02,23.096454659718805
21559,2012-01-02,36.491405346818745
21621,2012-01-02,38.79787714964284
21623,2012-01-02,57.80596306274886
21731,2012-01-02,152.82817765830356
21733,2012-01-02,151.4372162309034
21754,2012-01-02,46.10764711589655
21755,2012-01-02,59.22286996134794
21790,2012-01-02,134.96764164927782
21791,2012-01-02,107.15763508249545
21843,2012-01-02,49.58078591600413
21915,2012-01-02,211.93702973238968
21928,2012-01-02,137.9738548981982
21929,2012-01-02,143.15106317233804
21930,2012-01-02,87.12594813337004
21931,2012-01-02,181.79644227546993
21936,2012-01-02,77.41577717852725
21955,2012-01-02,38.66279340192135
21977,2012-01-02,355.76256004841343
22077,2012-01-02,114.34561736311369
22083,2012-01-02,66.54045753818065
22084,2012-01-02,85.84628999290075
22086,2012-01-02,419.0506814044769
22087,2012-01-02,58.58314323991827
22090,2012-01-02,78.42374518867307
22111,2012-01-02,75.07478117512476
22112,2012-01-02,49.85895404212995
22113,2012-01-02,69.0197469899719
22114,2012-01-02,124.0215258729185
22138,2012-01-02,75.99090704704378
22139,2012-01-02,70.04703236742961
22149,2012-01-02,128.00317448931978
22158,2012-01-02,63.43366040949728
22171,2012-01-02,46.65692306946426
22178,2012-01-02,184.24501568725813
22188,2012-01-02,66.03375627670802
22189,2012-01-02,141.07378510146924
22197,2012-01-02,1389.5425775048113
22294,2012-01-02,0.0
22326,2012-01-02,0.0
22328,2012-01-02,0.0
22355,2012-01-02,246.95810156361222
22356,2012-01-02,218.70269100287155
22379,2012-01-02,157.943869934174
22382,2012-01-02,217.2337158288358
22383,2012-01-02,125.31705275101824
22384,2012-01-02,123.03524951153999
22385,2012-01-02,169.7510837437113
22386,2012-01-02,197.67617624869737
22411,2012-01-02,147.18564572697045
22423,2012-01-02,161.55324072712855
22424,2012-01-02,38.1701443396283
22456,2012-01-02,33.77922886564104
22457,2012-01-02,167.80433273124422
22467,2012-01-02,111.44765295410815
22469,2012-01-02,181.98276790507686
22470,2012-01-02,185.9322140913773
22492,2012-01-02,509.0050743192439
22499,2012-01-02,55.23578635156501
22501,2012-01-02,28.64302168989441
22502,2012-01-02,95.56955078545396
22507,2012-01-02,40.542996009320795
22551,2012-01-02,115.03449104693073
22554,2012-01-02,127.22226680970653
22556,2012-01-02,100.27932646151461
22585,2012-01-02,75.06053666543612
22605,2012-01-02,20.039739552650445
22607,2012-01-02,17.220538266308434
22622,2012-01-02,14.322157239927787
22624,2012-01-02,18.17621565331614
22625,2012-01-02,17.674253753756357
22629,2012-01-02,176.36334680098713
22630,2012-01-02,186.45331995943516
22632,2012-01-02,101.82422302360654
22659,2012-01-02,169.87431963432223
22666,2012-01-02,97.30179541281822
22693,2012-01-02,171.7781953729952
22697,2012-01-02,107.1239271209005
22698,2012-01-02,92.98371619181405
22699,2012-01-02,142.98949530670026
22720,2012-01-02,129.43012739712262
22722,2012-01-02,126.95534243918985
22726,2012-01-02,102.00924836816868
22727,2012-01-02,172.93330815803174
22728,2012-01-02,117.59339010186932
22734,2012-01-02,86.86638459952616
22752,2012-01-02,72.83063954194938
22835,2012-01-02,72.66126227772692
22865,2012-01-02,225.22909107449382
22866,2012-01-02,162.06299989772927
22867,2012-01-02,215.0945042638978
22910,2012-01-02,236.57305763637143
22941,2012-01-02,39.20421576018163
22960,2012-01-02,116.48246909179701
22961,2012-01-02,242.3898364624383
22969,2012-01-02,185.66125314886327
23084,2012-01-02,1638.6785558278557
23173,2012-01-02,252.198138792142
23199,2012-01-02,65.41375165304426
23201,2012-01-02,215.89043787303373
23202,2012-01-02,263.90390039230755
23203,2012-01-02,490.403609023263
23206,2012-01-02,196.15858790641505
23209,2012-01-02,297.91259635433624
23243,2012-01-02,180.1991219448112
23245,2012-01-02,94.63164327283725
23284,2012-01-02,108.70272442523472
23298,2012-01-02,136.81273035796764
23344,2012-01-02,407.2019407878232
23355,2012-01-02,69.49504364322777
37449,2012-01-02,25.995955810776806
47566,2012-01-02,62.99206587629863
47566B,2012-01-02,49.402017788344494
47590A,2012-01-02,10.437722298559212
47590B,2012-01-02,28.13993677093805
48111,2012-01-02,13.768232543854062
48116,2012-01-02,8.269065673090957
48138,2012-01-02,45.85550329426047
48173C,2012-01-02,17.918115309397646
48184,2012-01-02,31.743150261700148
48185,2012-01-02,41.57610799464806
48187,2012-01-02,47.94644822897102
48188,2012-01-02,16.604740097867985
48194,2012-01-02,41.74403624311198
71459,2012-01-02,133.54659066451183
71477,2012-01-02,80.03757042250432
72741,2012-01-02,82.35323643453381
79321,2012-01-02,57.20009069413259
82482,2012-01-02,111.59697743562093
82483,2012-01-02,44.71605163854898
82484,2012-01-02,97.3778065000388
82486,2012-01-02,24.980821623842644
82494L,2012-01-02,71.81764771983174
82583,2012-01-02,70.6353625390224
82600,2012-01-02,92.90385382804598
84029E,2012-01-02,79.63962394638689
84029G,2012-01-02,65.52239558184374
